"Notes"	"County"	"County Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Burlington County, NJ"	"34005"	"Friday"	"6"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Burlington County, NJ"	"34005"	"Saturday"	"7"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Camden County, NJ"	"34007"	"Sunday"	"1"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0442%
	"Camden County, NJ"	"34007"	"Monday"	"2"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Camden County, NJ"	"34007"	"Tuesday"	"3"	46	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0328%
	"Camden County, NJ"	"34007"	"Wednesday"	"4"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0293%
	"Camden County, NJ"	"34007"	"Thursday"	"5"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0435%
	"Camden County, NJ"	"34007"	"Friday"	"6"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Camden County, NJ"	"34007"	"Saturday"	"7"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"Cape May County, NJ"	"34009"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Cape May County, NJ"	"34009"	"Tuesday"	"3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Cape May County, NJ"	"34009"	"Friday"	"6"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Cumberland County, NJ"	"34011"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Cumberland County, NJ"	"34011"	"Monday"	"2"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Cumberland County, NJ"	"34011"	"Wednesday"	"4"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Cumberland County, NJ"	"34011"	"Thursday"	"5"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Cumberland County, NJ"	"34011"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Cumberland County, NJ"	"34011"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Essex County, NJ"	"34013"	"Sunday"	"1"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Essex County, NJ"	"34013"	"Monday"	"2"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Essex County, NJ"	"34013"	"Tuesday"	"3"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Essex County, NJ"	"34013"	"Wednesday"	"4"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0243%
	"Essex County, NJ"	"34013"	"Thursday"	"5"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Essex County, NJ"	"34013"	"Friday"	"6"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Essex County, NJ"	"34013"	"Saturday"	"7"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Gloucester County, NJ"	"34015"	"Sunday"	"1"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Gloucester County, NJ"	"34015"	"Monday"	"2"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Gloucester County, NJ"	"34015"	"Tuesday"	"3"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Gloucester County, NJ"	"34015"	"Wednesday"	"4"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Gloucester County, NJ"	"34015"	"Thursday"	"5"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Gloucester County, NJ"	"34015"	"Friday"	"6"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Gloucester County, NJ"	"34015"	"Saturday"	"7"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Hudson County, NJ"	"34017"	"Sunday"	"1"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Hudson County, NJ"	"34017"	"Monday"	"2"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Hudson County, NJ"	"34017"	"Tuesday"	"3"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Hudson County, NJ"	"34017"	"Wednesday"	"4"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Hudson County, NJ"	"34017"	"Thursday"	"5"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Hudson County, NJ"	"34017"	"Friday"	"6"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Hudson County, NJ"	"34017"	"Saturday"	"7"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Mercer County, NJ"	"34021"	"Sunday"	"1"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Mercer County, NJ"	"34021"	"Monday"	"2"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0214%
	"Mercer County, NJ"	"34021"	"Tuesday"	"3"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0207%
	"Mercer County, NJ"	"34021"	"Wednesday"	"4"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0228%
	"Mercer County, NJ"	"34021"	"Thursday"	"5"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Mercer County, NJ"	"34021"	"Friday"	"6"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Mercer County, NJ"	"34021"	"Saturday"	"7"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0221%
	"Middlesex County, NJ"	"34023"	"Sunday"	"1"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0271%
	"Middlesex County, NJ"	"34023"	"Monday"	"2"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0342%
	"Middlesex County, NJ"	"34023"	"Tuesday"	"3"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Middlesex County, NJ"	"34023"	"Wednesday"	"4"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0385%
	"Middlesex County, NJ"	"34023"	"Thursday"	"5"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Middlesex County, NJ"	"34023"	"Friday"	"6"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0371%
	"Middlesex County, NJ"	"34023"	"Saturday"	"7"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0335%
	"Monmouth County, NJ"	"34025"	"Sunday"	"1"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Monmouth County, NJ"	"34025"	"Monday"	"2"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0300%
	"Monmouth County, NJ"	"34025"	"Tuesday"	"3"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0250%
	"Monmouth County, NJ"	"34025"	"Wednesday"	"4"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0200%
	"Monmouth County, NJ"	"34025"	"Thursday"	"5"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Monmouth County, NJ"	"34025"	"Friday"	"6"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0350%
	"Monmouth County, NJ"	"34025"	"Saturday"	"7"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0342%
	"Morris County, NJ"	"34027"	"Sunday"	"1"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Morris County, NJ"	"34027"	"Monday"	"2"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Morris County, NJ"	"34027"	"Tuesday"	"3"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Morris County, NJ"	"34027"	"Wednesday"	"4"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Morris County, NJ"	"34027"	"Thursday"	"5"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0193%
	"Morris County, NJ"	"34027"	"Friday"	"6"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Morris County, NJ"	"34027"	"Saturday"	"7"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0178%
	"Ocean County, NJ"	"34029"	"Sunday"	"1"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0307%
	"Ocean County, NJ"	"34029"	"Monday"	"2"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0278%
	"Ocean County, NJ"	"34029"	"Tuesday"	"3"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0264%
	"Ocean County, NJ"	"34029"	"Wednesday"	"4"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0407%
	"Ocean County, NJ"	"34029"	"Thursday"	"5"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0285%
	"Ocean County, NJ"	"34029"	"Friday"	"6"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0314%
	"Ocean County, NJ"	"34029"	"Saturday"	"7"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0364%
	"Passaic County, NJ"	"34031"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Passaic County, NJ"	"34031"	"Monday"	"2"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Passaic County, NJ"	"34031"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Passaic County, NJ"	"34031"	"Wednesday"	"4"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Passaic County, NJ"	"34031"	"Thursday"	"5"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Passaic County, NJ"	"34031"	"Friday"	"6"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Passaic County, NJ"	"34031"	"Saturday"	"7"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Salem County, NJ"	"34033"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Somerset County, NJ"	"34035"	"Saturday"	"7"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Sussex County, NJ"	"34037"	"Monday"	"2"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Sussex County, NJ"	"34037"	"Tuesday"	"3"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Sussex County, NJ"	"34037"	"Wednesday"	"4"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Sussex County, NJ"	"34037"	"Thursday"	"5"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0114%
	"Sussex County, NJ"	"34037"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Sussex County, NJ"	"34037"	"Saturday"	"7"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Union County, NJ"	"34039"	"Sunday"	"1"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Union County, NJ"	"34039"	"Monday"	"2"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Union County, NJ"	"34039"	"Tuesday"	"3"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Union County, NJ"	"34039"	"Wednesday"	"4"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Union County, NJ"	"34039"	"Thursday"	"5"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0185%
	"Union County, NJ"	"34039"	"Friday"	"6"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Union County, NJ"	"34039"	"Saturday"	"7"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Warren County, NJ"	"34041"	"Wednesday"	"4"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Warren County, NJ"	"34041"	"Friday"	"6"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Bernalillo County, NM"	"35001"	"Sunday"	"1"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0614%
	"Bernalillo County, NM"	"35001"	"Monday"	"2"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0635%
	"Bernalillo County, NM"	"35001"	"Tuesday"	"3"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0556%
	"Bernalillo County, NM"	"35001"	"Wednesday"	"4"	97	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0692%
	"Bernalillo County, NM"	"35001"	"Thursday"	"5"	90	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0642%
	"Bernalillo County, NM"	"35001"	"Friday"	"6"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0592%
	"Bernalillo County, NM"	"35001"	"Saturday"	"7"	83	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0592%
	"Dona Ana County, NM"	"35013"	"Monday"	"2"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Dona Ana County, NM"	"35013"	"Tuesday"	"3"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Dona Ana County, NM"	"35013"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Dona Ana County, NM"	"35013"	"Saturday"	"7"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Rio Arriba County, NM"	"35039"	"Sunday"	"1"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Rio Arriba County, NM"	"35039"	"Monday"	"2"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Rio Arriba County, NM"	"35039"	"Tuesday"	"3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Rio Arriba County, NM"	"35039"	"Friday"	"6"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Rio Arriba County, NM"	"35039"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Sandoval County, NM"	"35043"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Sandoval County, NM"	"35043"	"Monday"	"2"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Sandoval County, NM"	"35043"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"San Juan County, NM"	"35045"	"Wednesday"	"4"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Santa Fe County, NM"	"35049"	"Sunday"	"1"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Santa Fe County, NM"	"35049"	"Monday"	"2"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Santa Fe County, NM"	"35049"	"Tuesday"	"3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Santa Fe County, NM"	"35049"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Santa Fe County, NM"	"35049"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Santa Fe County, NM"	"35049"	"Friday"	"6"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0136%
	"Santa Fe County, NM"	"35049"	"Saturday"	"7"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0171%
	"Valencia County, NM"	"35061"	"Sunday"	"1"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Valencia County, NM"	"35061"	"Wednesday"	"4"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
	"Valencia County, NM"	"35061"	"Saturday"	"7"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0071%
	"Albany County, NY"	"36001"	"Sunday"	"1"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Albany County, NY"	"36001"	"Wednesday"	"4"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0107%
	"Albany County, NY"	"36001"	"Thursday"	"5"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0078%
	"Bronx County, NY"	"36005"	"Sunday"	"1"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0614%
	"Bronx County, NY"	"36005"	"Monday"	"2"	86	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0614%
	"Bronx County, NY"	"36005"	"Tuesday"	"3"	97	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0692%
	"Bronx County, NY"	"36005"	"Wednesday"	"4"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0635%
	"Bronx County, NY"	"36005"	"Thursday"	"5"	82	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0585%
	"Bronx County, NY"	"36005"	"Friday"	"6"	104	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0742%
	"Bronx County, NY"	"36005"	"Saturday"	"7"	81	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0578%
	"Broome County, NY"	"36007"	"Sunday"	"1"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0086%
	"Broome County, NY"	"36007"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Broome County, NY"	"36007"	"Tuesday"	"3"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0143%
	"Broome County, NY"	"36007"	"Thursday"	"5"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0150%
	"Broome County, NY"	"36007"	"Friday"	"6"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0157%
	"Broome County, NY"	"36007"	"Saturday"	"7"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0128%
	"Chautauqua County, NY"	"36013"	"Sunday"	"1"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0093%
	"Chautauqua County, NY"	"36013"	"Monday"	"2"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Chautauqua County, NY"	"36013"	"Tuesday"	"3"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0121%
	"Chautauqua County, NY"	"36013"	"Wednesday"	"4"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0100%
